AccXWrist,AccYWrist,AccZWrist,GyroXWrist,GyroYWrist,GyroZWrist,AccXShank,AccYShank,AccZShank,GyroXShank,GyroYShank,GyroZShank,asisDataLX,asisDataLY,asisDataLZ,asisDataRX,asisDataRY,asisDataRZ,psisDataLX,psisDataLY,psisDataLZ,psisDataRX,psisDataRY,psisDataRZ,thighDataLX,thighDataLY,thighDataLZ,thighDataRX,thighDataRY,thighDataRZ,kneeDataLX,kneeDataLY,kneeDataLZ,kneeDataRX,kneeDataRY,kneeDataRZ,heelDataLX,heelDataLY,heelDataLZ,heelDataRX,heelDataRY,heelDataRZ,tibDataLX,tibDataLY,tibDataLZ,tibDataRX,tibDataRY,tibDataRZ,ankDataLX,ankDataLY,ankDataLZ,ankDataRX,ankDataRY,ankDataRZ,toeDataLX,toeDataLY,toeDataLZ,toeDataRX,toeDataRY,toeDataRZ,FP1X,FP1Y,FP1Z,FP2X,FP2Y,FP2Z
-1.952939,1.828021,9.279041,0.0745388,0.09429578,0.33780527,0.62209374,1.4766675,9.77449,-0.113448516,0.00071028277,-0.019961877,395.77094,919.55194,904.91266,404.9839,575.45966,937.25336,144.51157,796.2701,1008.6501,145.43736,694.93677,1013.5174,0.0,0.0,0.0,347.3986,555.7575,578.7813,310.74066,933.2518,466.8596,331.9824,561.0745,480.99295,198.51624,864.1928,38.073376,211.60297,616.00714,45.16054,268.6132,961.7771,277.1132,267.89188,549.99866,230.49442,239.02821,903.4445,71.82572,249.92961,577.40424,72.56918,390.44708,932.22943,38.742386,409.3953,576.5109,37.75732,-0.0,-0.0,-0.0,-9.243635,-6.287297,-939.5881
-1.9672819,1.8266026,9.290014,0.074171685,0.09337499,0.34133866,0.6103346,1.4896854,9.778056,-0.10675156,-0.00060386315,-0.025389787,395.7723,919.5373,904.96594,404.91235,575.5103,937.2458,144.55054,796.30054,1008.57227,145.39188,694.9777,1013.52527,0.0,0.0,0.0,346.2436,555.43695,579.27423,310.72476,933.2598,466.86246,331.99017,561.0873,481.0872,198.43266,864.12616,38.13275,211.53674,616.034,45.17045,268.61295,961.8255,277.10434,267.8517,549.98206,230.49338,239.03123,903.4597,71.84044,249.98708,577.4708,72.51376,390.4113,932.2501,38.684017,409.41672,576.4664,37.66755,-0.0,-0.0,-0.0,-7.7687254,-5.3664293,-940.0178
-1.9613633,1.84328,9.290474,0.07670218,0.09482847,0.34361318,0.61069846,1.5237521,9.74816,-0.106141746,0.0017226705,-0.02684175,395.70593,919.5193,904.94226,404.82553,575.6919,937.13,144.4589,796.3642,1008.6355,145.3421,695.0237,1013.5189,0.0,0.0,0.0,346.36035,555.47064,579.2282,310.70908,933.2725,466.85455,331.86896,561.18054,481.0727,198.48183,864.13873,38.05398,211.7871,615.4575,45.41955,268.62143,961.83386,277.1097,267.7543,549.994,230.5916,239.03734,903.4621,71.82748,249.89218,577.4494,72.55555,390.42172,932.302,38.749718,409.48618,576.306,37.4455,-0.0,-0.0,-0.0,-9.17439,-6.3115773,-940.3123
-1.9507833,1.8392352,9.280187,0.07503793,0.09397593,0.3451274,0.59877414,1.4845352,9.725414,-0.10485272,-0.0022965143,-0.027174788,395.69785,919.5608,904.9575,404.85403,575.64435,937.1958,144.44447,796.453,1008.55634,145.29045,695.0224,1013.4957,0.0,0.0,0.0,345.6209,555.26526,579.5298,310.73294,933.2934,466.86517,331.97424,561.15924,481.10538,198.41814,864.16626,38.15861,211.60455,615.8661,45.1791,268.6096,961.844,277.10703,267.7694,550.03754,230.53584,239.02116,903.4658,71.84516,249.9427,577.49744,72.53948,390.4672,932.25696,38.767376,409.66794,576.4147,37.74534,-0.0,-0.0,-0.0,-9.434305,-6.0770087,-939.30066
-1.9612957,1.830276,9.292099,0.073374555,0.09446279,0.34607697,0.5513855,1.5118235,9.741966,-0.112656265,-0.00034038108,-0.026843863,395.70883,919.5337,905.01074,404.74832,575.54407,937.18164,144.40843,796.4987,1008.5262,145.24704,695.085,1013.46344,0.0,0.0,0.0,346.10254,555.4254,579.2991,310.7046,933.27515,466.85397,331.7183,561.1373,481.0577,198.507,864.1382,38.038433,211.67413,615.916,45.22247,268.59793,961.8369,277.11572,267.74277,550.0316,230.5181,239.0244,903.4388,71.82818,249.91216,577.43115,72.52011,390.41217,932.2852,38.745068,409.3933,576.38513,37.580997,-0.0,-0.0,-0.0,-9.187204,-6.1370726,-938.995
-1.9646035,1.8270123,9.311466,0.07029324,0.09420806,0.34603402,0.5205186,1.5407917,9.7704315,-0.11215191,-0.0008812428,-0.027717846,395.6398,919.5717,905.01056,404.65466,575.58057,937.1217,144.37164,796.54364,1008.49445,145.16928,695.1003,1013.48236,0.0,0.0,0.0,345.7233,555.31024,579.4572,310.69583,933.3029,466.8715,331.83182,561.08435,481.06433,198.45091,864.1519,38.15936,211.565,615.90967,45.198154,268.58585,961.8161,277.11758,267.83405,549.9803,230.27328,239.0176,903.46094,71.823494,249.84949,577.37415,72.54985,390.4318,932.2719,38.71891,409.4248,576.37256,37.65973,-0.0,-0.0,-0.0,-8.389135,-7.4230266,-941.0536
-1.9487634,1.8019499,9.310165,0.06934498,0.09330178,0.34470466,0.51582056,1.4620498,9.756578,-0.109983705,0.0003046662,-0.02467767,395.62985,919.5384,905.0042,404.59558,575.84,937.03253,144.3583,796.61096,1008.5058,145.16545,695.1321,1013.41144,0.0,0.0,0.0,345.71353,555.3043,579.452,310.68008,933.30896,466.87338,331.97437,561.19653,481.039,198.49474,864.1966,38.08849,211.57475,615.8947,45.213543,268.60266,961.82697,277.09567,267.68344,550.06696,230.52283,239.03938,903.4695,71.823616,249.95528,577.49506,72.50665,390.40768,932.3332,38.761044,409.52777,576.35944,37.453022,-0.0,-0.0,-0.0,-8.246656,-7.6555166,-940.4442
-1.9075688,1.8097022,9.302943,0.06852058,0.09281534,0.33898106,0.53885144,1.4821018,9.795311,-0.1068971,-0.00055916316,-0.023279518,395.6073,919.53656,905.0448,404.47235,575.709,937.14087,144.33142,796.61725,1008.49414,145.08304,695.1584,1013.44867,0.0,0.0,0.0,345.50458,555.25073,579.51855,310.66473,933.34094,466.88913,331.894,561.12286,481.0442,198.46547,864.1977,38.128532,211.6899,615.9333,45.14694,268.58633,961.84393,277.11014,267.63705,550.0689,230.47874,239.02187,903.4518,71.82882,249.82886,577.38196,72.512276,390.47226,932.2123,38.739727,409.56625,576.32635,37.48204,-0.0,-0.0,-0.0,-8.029859,-7.2060294,-939.6715
-1.9175992,1.795724,9.281452,0.065413736,0.09227821,0.33430925,0.5254542,1.4789282,9.779009,-0.10595106,-0.0012624927,-0.027667992,395.50418,919.59125,905.0811,404.46375,575.579,937.134,144.284,796.69354,1008.51044,145.0248,695.20856,1013.388,0.0,0.0,0.0,345.71136,555.333,579.4241,310.6699,933.3165,466.8523,331.8806,561.1173,481.0638,198.49905,864.2345,38.005558,211.43936,615.9456,45.216957,268.5821,961.86847,277.07428,267.6514,550.0403,230.34024,239.0188,903.51056,71.84775,249.784,577.389,72.55068,390.46945,932.2695,38.713318,409.44818,576.42395,37.576412,-0.0,-0.0,-0.0,-8.015177,-8.454812,-939.1364
-1.9509958,1.8034887,9.291016,0.06280701,0.09060892,0.33223554,0.5807981,1.483035,9.771277,-0.10778852,-0.0031864247,-0.028226601,395.44876,919.5743,905.08075,404.3086,575.7979,937.0409,144.2876,796.776,1008.4273,144.9961,695.23584,1013.3805,0.0,0.0,0.0,345.11334,555.1569,579.6404,310.65613,933.3539,466.84476,331.69583,561.0775,481.0053,198.45398,864.18726,38.112194,211.36581,615.95776,45.184372,268.56985,961.86285,277.0922,267.6035,550.1448,230.44984,238.9907,903.4328,71.82538,249.85867,577.47205,72.50593,390.426,932.2679,38.697163,409.34494,576.45703,37.640026,-0.0,-0.0,-0.0,-7.9702535,-7.921102,-938.12494
-1.9727618,1.8193233,9.298812,0.061958805,0.08999593,0.3300262,0.5717835,1.496665,9.82434,-0.110530615,-0.00050417037,-0.025707206,395.44263,919.609,905.1764,404.17093,575.87897,937.01154,144.21661,796.7822,1008.4234,144.93483,695.25574,1013.3627,0.0,0.0,0.0,344.2419,554.92004,579.9532,310.65472,933.3582,466.86047,331.79666,561.1178,481.0419,198.476,864.2182,38.084766,211.66066,615.4929,45.404537,268.56888,961.8584,277.10764,267.5128,550.08936,230.53177,239.00015,903.4767,71.81965,249.80203,577.3996,72.52246,390.4361,932.22656,38.70855,409.54794,576.393,37.406876,-0.0,-0.0,-0.0,-8.671502,-7.6303024,-939.08844
-1.949937,1.7844455,9.30612,0.06113829,0.08594827,0.3281541,0.53618973,1.5065142,9.770604,-0.10941883,4.449134e-05,-0.026476337,395.3962,919.6431,905.1453,404.15622,575.6612,937.088,144.20082,796.8701,1008.3786,144.89095,695.25885,1013.36865,0.0,0.0,0.0,344.75854,555.08234,579.7413,310.63504,933.3648,466.84476,331.82315,561.0822,481.06042,198.46452,864.14594,38.063072,211.38914,615.90796,45.325573,268.55377,961.8555,277.10962,267.54053,550.143,230.47214,239.0035,903.4855,71.82145,249.83287,577.4816,72.55764,390.4645,932.34656,38.758347,409.3841,576.4383,37.575794,-0.0,-0.0,-0.0,-8.16972,-6.4897637,-939.4451
-1.9454776,1.7558483,9.319858,0.05843389,0.0856767,0.32664832,0.5530991,1.5028477,9.775382,-0.110181436,-0.0005328601,-0.02502933,395.318,919.6485,905.135,404.11707,575.7007,937.10547,144.15945,796.8674,1008.42596,144.84927,695.29285,1013.3306,0.0,0.0,0.0,344.08224,554.9001,579.99005,310.62143,933.40155,466.88147,331.8913,561.16644,481.05676,198.47023,864.2155,38.120995,211.48074,615.4946,45.516636,268.54816,961.85876,277.09067,267.50992,550.1632,230.52861,239.0043,903.4685,71.828445,249.8379,577.45056,72.4896,390.4277,932.2984,38.73903,409.51437,576.3468,37.51384,-0.0,-0.0,-0.0,-8.416633,-7.810602,-938.9206
-1.9602702,1.749961,9.3362875,0.058401756,0.085272126,0.32743052,0.5656895,1.4996947,9.793448,-0.11245658,-0.0018531407,-0.023528263,395.27853,919.6669,905.16345,404.02936,575.43243,937.1444,144.22375,796.96545,1008.3285,144.80827,695.29767,1013.3363,0.0,0.0,0.0,344.06287,554.8842,579.98346,310.5541,933.4016,466.84995,331.7922,561.1494,481.0272,198.4197,864.155,38.154175,211.51993,615.89954,45.21436,268.53915,961.8692,277.11258,267.4758,550.1729,230.52026,239.01273,903.4846,71.81178,249.84285,577.4763,72.479706,390.43845,932.2384,38.70423,409.45883,576.54706,37.74579,-0.0,-0.0,-0.0,-8.361219,-8.496717,-939.07025
-1.9471804,1.7518479,9.338705,0.05901949,0.081754476,0.32704484,0.54956776,1.4837205,9.808991,-0.10901463,-0.002461593,-0.026432527,395.23322,919.69574,905.21155,403.93988,575.6594,937.07935,144.19649,796.8962,1008.3427,144.73871,695.3296,1013.3241,0.0,0.0,0.0,343.71356,554.7881,580.0923,310.60052,933.41534,466.85464,331.7429,561.1926,481.12158,198.42061,864.16504,38.14906,211.3936,615.8972,45.296104,268.51614,961.9074,277.0976,267.50314,550.19006,230.45529,239.01727,903.4956,71.825554,249.73038,577.3477,72.489914,390.41046,932.2481,38.700848,409.48306,576.3292,37.44557,-0.0,-0.0,-0.0,-8.758587,-8.610654,-940.5666
-1.9443791,1.7184653,9.330076,0.062900476,0.08033889,0.32464722,0.5449794,1.4801025,9.797292,-0.106544875,-0.0015373507,-0.02592365,395.2272,919.6846,905.2324,403.94156,575.54266,937.10034,144.16759,796.8745,1008.23035,144.6827,695.3835,1013.3043,0.0,0.0,0.0,343.46497,554.7488,580.1931,310.5757,933.44464,466.84058,331.4425,561.2425,481.20157,198.43683,864.2258,38.135265,211.54903,615.47656,45.426304,268.51666,961.8995,277.08655,267.38535,550.14014,230.53143,239.00905,903.50867,71.7921,249.80298,577.4604,72.48774,390.43692,932.25916,38.68056,409.50943,576.3419,37.435215,-0.0,-0.0,-0.0,-8.989183,-8.917421,-940.1966
-1.9482667,1.7333267,9.323978,0.065779336,0.08305243,0.325305,0.511793,1.5015048,9.763646,-0.10634,-0.0005628917,-0.0199132,395.15457,919.7228,905.24335,403.86438,575.3678,937.2105,144.02914,796.8967,1008.3775,144.65605,695.3763,1013.2909,0.0,0.0,0.0,343.58865,554.79266,580.1273,310.55664,933.4644,466.84485,331.76254,561.19006,481.07462,198.46852,864.2102,38.07224,211.54323,615.9235,45.145782,268.51825,961.8873,277.07626,267.4611,550.24994,230.50183,239.02669,903.5001,71.80346,249.68417,577.3086,72.52041,390.39645,932.2737,38.692528,409.4694,576.3223,37.373173,-0.0,-0.0,-0.0,-8.06237,-7.85678,-939.6622
-1.9639448,1.725058,9.300156,0.06818392,0.081795976,0.32554284,0.560903,1.510949,9.776884,-0.11095323,-0.00088707474,-0.021237629,395.11472,919.77045,905.2731,403.84637,575.3863,937.2206,143.97882,796.918,1008.3155,144.63542,695.3992,1013.24384,0.0,0.0,0.0,343.27643,554.71643,580.24097,310.54807,933.44617,466.83606,331.7955,561.1481,481.1111,198.43239,864.128,38.10863,211.19891,615.8892,45.31241,268.48404,961.90564,277.08527,267.4249,550.2123,230.51265,239.00026,903.46857,71.796295,249.76909,577.4406,72.52033,390.42657,932.35675,38.756413,409.43518,576.4863,37.775852,-0.0,-0.0,-0.0,-7.3564262,-9.600267,-939.1251
-1.9555916,1.7085015,9.294322,0.06898488,0.08296747,0.32748842,0.5984849,1.5042796,9.80534,-0.11017706,-0.0005455165,-0.02224845,395.04962,919.80725,905.3174,403.7168,575.5579,937.17566,144.0607,796.94446,1008.2343,144.52623,695.42676,1013.25446,0.0,0.0,0.0,342.6044,554.5009,580.58545,310.52728,933.478,466.85388,331.7134,561.1677,481.11908,198.41586,864.1623,38.13028,211.46342,615.8975,45.202087,268.49585,961.936,277.09924,267.3976,550.2613,230.53299,239.00244,903.5191,71.82301,249.80774,577.4713,72.503555,390.4565,932.3826,38.720467,409.46356,576.476,37.674957,-0.0,-0.0,-0.0,-8.160717,-9.903171,-937.2964
-1.9642044,1.6975218,9.289488,0.06841237,0.08202123,0.33438557,0.57278055,1.4986442,9.770619,-0.111238085,0.00023539146,-0.01950866,395.00555,919.8388,905.34717,403.6755,575.31055,937.2864,143.92834,796.89417,1008.27234,144.52425,695.44714,1013.18195,0.0,0.0,0.0,342.98526,554.62244,580.394,310.5137,933.46967,466.8397,331.34366,561.2224,481.23465,198.40514,864.2043,38.175476,211.51009,615.8411,45.149097,268.58127,961.4303,276.89465,267.37924,550.19556,230.5718,238.97604,903.51495,71.85134,249.71593,577.37054,72.453835,390.3973,932.2644,38.72323,409.54935,576.2898,37.3194,-0.0,-0.0,-0.0,-8.247111,-8.446597,-937.1044
-1.9607794,1.7128012,9.310196,0.06714508,0.080259584,0.337009,0.55998725,1.524435,9.787681,-0.10783692,-0.0002532826,-0.020664422,395.0062,919.85803,905.39496,403.64148,575.13214,937.3717,143.8315,796.9137,1008.2851,144.44804,695.479,1013.19946,0.0,0.0,0.0,343.06662,554.6441,580.3551,310.51108,933.4843,466.854,331.746,561.11584,481.0525,198.41965,864.1737,38.092922,211.42184,615.4744,45.499016,268.44092,961.91254,277.08307,267.38382,550.20325,230.56456,238.98541,903.5243,71.8048,249.7424,577.3489,72.498405,390.4082,932.2662,38.711792,409.47644,576.4153,37.581013,-0.0,-0.0,-0.0,-8.254665,-8.68251,-938.63684
-1.9571027,1.7217929,9.326825,0.07124904,0.079591945,0.3409139,0.56407154,1.484605,9.758914,-0.108640596,-0.0002493903,-0.024726998,394.9114,919.854,905.37866,403.4869,575.5058,937.3056,143.78882,796.8765,1008.23535,144.3987,695.4782,1013.1305,0.0,0.0,0.0,343.12897,554.67554,580.3201,310.48425,933.4954,466.85223,331.6967,561.1219,481.028,198.47217,864.16614,38.03117,211.44234,615.48755,45.53998,268.4591,961.8804,277.05814,267.29752,550.2044,230.5683,238.99382,903.50616,71.81721,249.80414,577.47186,72.42156,390.39035,932.29584,38.744316,409.4578,576.28033,37.28877,-0.0,-0.0,-0.0,-8.906348,-8.672374,-937.5227
-1.935698,1.7357796,9.314283,0.073473744,0.07874525,0.34200713,0.56733274,1.4745724,9.770932,-0.11305543,-0.0018712,-0.020003542,394.93625,919.92584,905.43506,403.41022,575.27704,937.43097,143.8006,796.9509,1008.2122,144.31113,695.53625,1013.1145,0.0,0.0,0.0,342.92102,554.5682,580.4996,310.46713,933.5042,466.85144,331.7043,561.1635,481.0549,198.46863,864.2077,38.072712,211.35536,615.91876,45.257378,268.44724,961.87665,277.0836,267.25208,550.19806,230.6066,239.0207,903.49164,71.78987,249.64651,577.3758,72.52813,390.39468,932.27637,38.67751,409.487,576.2378,37.329315,-0.0,-0.0,-0.0,-9.464884,-9.968219,-937.9977
-1.9219021,1.7338022,9.323004,0.07590806,0.0757953,0.34105363,0.549936,1.4802175,9.775481,-0.111482345,-0.0019749205,-0.018936299,394.83084,919.88983,905.42566,403.46255,575.5309,937.3274,143.6629,796.9573,1008.1962,144.25528,695.54407,1013.0518,0.0,0.0,0.0,343.14865,554.6877,580.3133,310.46225,933.52185,466.84262,331.71655,561.1748,481.10168,198.45557,864.1607,38.085674,211.44807,615.5293,45.497475,268.44852,961.8811,277.0571,267.28708,550.2466,230.59306,238.9977,903.51447,71.79242,249.80284,577.47125,72.4969,390.4305,932.31696,38.71071,409.48798,576.3593,37.48875,-0.0,-0.0,-0.0,-8.372417,-8.385355,-938.2864
-1.9205124,1.7506757,9.301783,0.07912947,0.07470129,0.34115943,0.57777625,1.4661093,9.744727,-0.11399758,0.0015012693,-0.016578272,394.86108,919.91,905.53876,403.34198,575.5695,937.43787,143.56961,796.80585,1008.21173,144.23273,695.5877,1013.03314,0.0,0.0,0.0,342.4704,554.46246,580.6416,310.4387,933.5243,466.85468,331.72778,561.0956,481.00903,198.42096,864.1858,38.131886,211.62239,615.9215,45.076084,268.4272,961.8846,277.06482,267.2933,550.222,230.58194,238.9811,903.52136,71.81913,249.66408,577.34,72.513,390.44095,932.31433,38.763096,409.56128,576.3278,37.356503,-0.0,-0.0,-0.0,-7.0059533,-8.045593,-938.64215
-1.9035447,1.7593855,9.29771,0.07990764,0.07506239,0.33854234,0.54733807,1.481321,9.786564,-0.11234362,-0.00075201405,-0.016183712,394.844,919.95447,905.5383,403.20786,575.7966,937.3938,143.50783,796.9181,1008.2233,144.12234,695.59625,1012.97925,0.0,0.0,0.0,343.18353,554.707,580.2929,310.43243,933.532,466.87714,331.5861,561.1395,481.02975,198.47427,864.18134,38.076687,211.32693,615.8561,45.228176,268.40338,961.9017,277.07614,267.22028,550.24896,230.62206,239.00917,903.5026,71.800186,249.68942,577.33966,72.51317,390.42584,932.30035,38.721207,409.56226,576.3625,37.435726,-0.0,-0.0,-0.0,-8.856933,-9.177669,-937.4096
-1.8883102,1.7606157,9.307594,0.07836268,0.0731151,0.33481947,0.535038,1.4890453,9.758187,-0.10808297,-0.00076318695,-0.01721484,394.77652,919.94684,905.57367,403.176,575.5529,937.6832,143.4618,796.8984,1008.2069,144.108,695.6171,1012.9347,0.0,0.0,0.0,342.9249,554.57965,580.4935,310.4289,933.5503,466.86008,331.59396,561.1254,481.08954,198.43791,864.169,38.109287,211.38887,615.4725,45.544064,268.37027,961.90906,277.09427,267.28113,550.25525,230.59341,239.01334,903.532,71.779,249.72856,577.40076,72.49209,390.40155,932.2595,38.731716,409.43973,576.35583,37.461433,-0.0,-0.0,-0.0,-8.642879,-8.957928,-936.90424
-1.8867983,1.7663769,9.313737,0.07803527,0.07200742,0.33379832,0.5618646,1.480517,9.776169,-0.1078638,-3.1513813e-05,-0.014327809,394.7811,919.93427,905.62006,403.0079,575.5875,937.69147,143.19626,796.8216,1008.2844,143.96674,695.63367,1012.93243,0.0,0.0,0.0,342.3818,554.4429,580.66766,310.4396,933.57,466.876,331.67178,561.22955,481.1548,198.41228,864.2081,38.140873,211.38358,615.8475,45.133198,268.37213,961.92633,277.0931,267.3074,550.27716,230.5801,239.00314,903.5225,71.7888,249.76169,577.4247,72.45781,390.4937,932.403,38.710186,409.4105,576.4572,37.686306,-0.0,-0.0,-0.0,-9.1768465,-9.992299,-938.817
-1.8744823,1.766381,9.316532,0.07693312,0.076039076,0.33167177,0.5606615,1.4759778,9.772972,-0.11229635,-0.0010998504,-0.015003325,394.72614,919.99023,905.6793,402.9706,575.6155,937.69806,143.2207,796.91125,1008.2424,143.90707,695.64844,1012.8744,314.20035,935.858,583.98334,342.83264,554.56494,580.5252,310.43436,933.5749,466.87082,331.64905,561.1764,481.13293,198.44615,864.2295,38.125046,211.35292,615.91675,45.20024,268.39658,961.932,277.07437,267.23315,550.2271,230.62009,238.98505,903.5119,71.8066,249.69344,577.40295,72.521095,390.42093,932.31464,38.715893,409.49005,576.3914,37.473087,-0.0,-0.0,-0.0,-8.439187,-9.332956,-938.57
-1.8814955,1.7791444,9.298035,0.08038249,0.07717223,0.33098575,0.5873829,1.4950854,9.748837,-0.1117422,0.0008932724,-0.016728684,394.69604,919.95325,905.7224,402.90738,575.5472,937.7315,143.11697,796.8661,1008.21545,143.64813,695.656,1012.83655,314.18716,935.87823,584.0125,343.26898,554.701,580.24677,310.45218,933.5834,466.87878,331.6584,561.08594,481.2205,198.46622,864.24115,38.14878,211.4852,615.9199,45.13847,268.37228,961.9341,277.10037,267.25085,550.2449,230.60892,238.98558,903.53107,71.79637,249.68326,577.3544,72.51392,390.4024,932.31647,38.744946,409.55057,576.326,37.416523,-0.0,-0.0,-0.0,-7.842853,-8.635062,-940.2252
-1.8693701,1.7876456,9.31472,0.07889086,0.078837335,0.3316225,0.59148306,1.5191407,9.777717,-0.11264241,0.0048112283,-0.017819734,394.62463,919.99963,905.74335,402.7537,575.2595,937.72217,142.99777,796.9556,1008.2524,143.55263,695.66986,1012.7995,312.95322,931.02094,581.99414,342.91324,554.55206,580.5056,310.43344,933.5904,466.86118,331.39938,561.191,481.2361,198.4092,864.21216,38.098232,211.40535,615.8766,45.177483,268.37897,961.9206,277.1035,267.25882,550.2505,230.60646,238.97266,903.5099,71.828766,249.65775,577.34515,72.493484,390.3814,932.3453,38.757385,409.43265,576.2762,37.44407,-0.0,-0.0,-0.0,-8.085805,-10.096188,-939.2188
-1.8868585,1.7955275,9.320156,0.07819636,0.08374488,0.33186826,0.587591,1.4711643,9.777942,-0.10825072,0.0050904057,-0.015217098,394.62952,919.9858,905.82855,402.69113,575.42163,937.9189,143.13107,797.0455,1008.0442,143.51553,695.744,1012.6971,0.0,0.0,0.0,343.42923,554.733,580.1935,310.46304,933.59814,466.8722,331.72144,561.0328,481.09552,198.4496,864.1782,38.133804,211.50194,615.53345,45.476673,268.39984,961.9481,277.10327,267.21472,550.2421,230.59776,238.9704,903.51666,71.80642,249.71495,577.42004,72.52682,390.4107,932.3444,38.7138,409.44647,576.3415,37.494457,-0.0,-0.0,-0.0,-9.223782,-10.6276655,-938.82324
-1.8941005,1.8061721,9.331606,0.07867542,0.08631243,0.33240443,0.58625424,1.5145589,9.748923,-0.11090557,0.0027357123,-0.017589556,394.63974,919.9605,905.8388,402.6654,575.2858,937.90686,143.03793,797.00824,1008.0354,143.48587,695.75616,1012.65826,0.0,0.0,0.0,343.01288,554.5929,580.38806,310.47964,933.6008,466.8607,331.6683,561.0604,481.14487,198.41249,864.1458,38.14714,211.30023,615.86865,45.212013,268.38864,961.93976,277.11673,267.29578,550.2893,230.5816,239.01466,903.5249,71.76902,249.67404,577.3549,72.463066,390.4279,932.2955,38.65322,409.39142,576.48645,37.642532,-0.0,-0.0,-0.0,-7.2153325,-10.300001,-938.3034
-1.855162,1.8138835,9.343252,0.080776975,0.08863342,0.33109882,0.54390436,1.4735386,9.790529,-0.10787704,0.005029643,-0.015768372,394.6065,919.98334,905.8631,402.5274,575.25946,937.9971,142.95822,797.0427,1008.0025,143.38367,695.77673,1012.6167,0.0,0.0,0.0,343.14755,554.61584,580.3357,310.49155,933.58716,466.87408,331.7205,561.0565,481.15146,198.45665,864.1879,38.106556,211.54442,615.5276,45.443684,268.39575,961.91656,277.1022,267.2992,550.2633,230.52446,238.99582,903.51447,71.80761,249.75096,577.4268,72.470146,390.41235,932.2619,38.677933,409.35684,576.402,37.566452,-0.0,-0.0,-0.0,-8.479198,-9.02464,-938.7883
-1.8684467,1.8336502,9.340119,0.08098836,0.09013545,0.33078972,0.58079773,1.470625,9.764236,-0.10772586,0.0053653177,-0.017656188,394.6618,919.96655,905.897,402.46774,575.322,937.91254,142.84428,797.07074,1007.97705,143.30957,695.81934,1012.5552,0.0,0.0,0.0,343.47006,554.6836,580.20013,310.51984,933.6041,466.88968,331.82217,561.0522,481.09158,198.4891,864.178,38.05928,211.46475,615.9374,45.18863,268.3805,961.95233,277.129,267.34882,550.2709,230.53305,238.99927,903.5262,71.79652,249.72142,577.43945,72.49114,390.43533,932.31384,38.704884,409.51846,576.2993,37.394604,-0.0,-0.0,-0.0,-7.4677672,-7.4481654,-938.09467
-1.8911657,1.8156744,9.318324,0.08060152,0.09370533,0.33045787,0.5397762,1.4443817,9.76951,-0.10707576,0.004218773,-0.015607064,394.65503,919.9491,905.9119,402.2837,575.4005,937.82666,142.84299,797.06506,1007.9129,143.29645,695.84106,1012.5046,0.0,0.0,0.0,343.30023,554.6259,580.2714,310.55798,933.60425,466.86057,331.80063,561.08295,481.0835,198.47215,864.176,38.06206,211.461,615.92065,45.163177,268.42432,961.9427,277.09537,267.2842,550.2298,230.59665,238.9911,903.52936,71.787544,249.75163,577.4335,72.44281,390.36984,932.2762,38.743275,409.52023,576.2487,37.413017,-0.0,-0.0,-0.0,-7.080301,-8.874588,-938.49677
-1.8805046,1.8145224,9.311809,0.0799811,0.09576945,0.32984483,0.5804724,1.4290216,9.769714,-0.111306384,0.00665761,-0.016889589,394.63666,919.9219,906.016,402.20718,575.276,937.8307,142.7215,797.1038,1007.8902,143.22678,695.9067,1012.4576,0.0,0.0,0.0,344.30942,554.8818,579.9134,310.62,933.6017,466.8726,331.92337,561.0152,481.06293,198.42268,864.23895,38.03892,211.5761,615.5545,45.416084,268.43256,961.9537,277.09286,267.2904,550.31696,230.62178,238.99225,903.5188,71.80673,249.66866,577.354,72.50933,390.40216,932.3343,38.75326,409.51645,576.3205,37.443024,-0.0,-0.0,-0.0,-9.120776,-8.490267,-938.2593
-1.8714794,1.8073515,9.299546,0.0786003,0.10099846,0.32699168,0.57524866,1.4562765,9.809884,-0.109941274,0.004822161,-0.016247591,394.63007,919.89404,905.98987,402.2146,575.2453,937.84106,142.69894,797.11957,1007.83734,143.1859,695.9129,1012.39215,0.0,0.0,0.0,344.25082,554.8617,579.9316,310.63165,933.60443,466.85452,331.9415,561.0509,481.078,198.4738,864.2262,38.081665,211.48798,615.9208,45.11771,268.44727,961.9749,277.10226,267.2565,550.24115,230.64249,239.02162,903.5205,71.82166,249.69858,577.3532,72.53164,390.41696,932.28595,38.71271,409.46695,576.2775,37.448185,-0.0,-0.0,-0.0,-8.107083,-8.592136,-937.9956
-1.8922757,1.8077188,9.285334,0.07840075,0.10293269,0.3289496,0.5776534,1.5234028,9.801456,-0.10885952,0.007006972,-0.013236904,394.64334,919.9231,906.00574,402.14084,575.1473,937.97125,142.73361,797.173,1007.7015,143.07033,695.95044,1012.3802,0.0,0.0,0.0,344.27216,554.8773,579.9223,310.70078,933.6034,466.88492,331.97488,561.0514,481.05765,198.44073,864.1543,38.099064,211.33603,615.88983,45.217518,268.48938,961.92426,277.09076,267.27405,550.2769,230.63165,239.00444,903.5189,71.81692,249.65146,577.36053,72.53303,390.4267,932.319,38.73264,409.46722,576.31256,37.414238,-0.0,-0.0,-0.0,-7.349878,-7.2232966,-937.39734
